source city,source country,source cont.,dest. city,dest. country,dest. cont.,active
Frankfurt,Germany,EU.,Dallas-Fort Worth,United States,N. A,Y
Frankfurt,Germany,EU.,London,United Kingdom,EU.,Y
Frankfurt,Germany,EU.,London,United Kingdom,EU.,Y
Rio De Janeiro,Brazil,S. A,London,United Kingdom,EU.,Y
Glasgow,United Kingdom,EU.,London,United Kingdom,EU.,Y
Glasgow,United Kingdom,EU.,London,United Kingdom,EU.,Y
Glasgow,United Kingdom,EU.,London,United Kingdom,EU.,Y
Point Salines,Grenada,N. A,Hewandorra,Saint Lucia,N. A,Y
Genoa,Italy,EU.,London,United Kingdom,EU.,Y
Gothenborg,Sweden,EU.,London,United Kingdom,EU.,Y
Gothenborg,Sweden,EU.,Manchester,United Kingdom,EU.,Y
Sao Paulo,Brazil,S. A,London,United Kingdom,EU.,Y
Guatemala City,Guatemala,N. A,San Salvador,El Salvador,N. A,Y
Geneva,Switzerland,EU.,London,United Kingdom,EU.,Y
Baku,Azerbaijan,EU.,London,United Kingdom,EU.,Y
Hannover,Germany,EU.,London,United Kingdom,EU.,Y
Hamburg,Germany,EU.,London,United Kingdom,EU.,Y
Helsinki,Finland,EU.,New York,United States,N. A,Y
Helsinki,Finland,EU.,London,United Kingdom,EU.,Y
Helsinki,Finland,EU.,Manchester,United Kingdom,EU.,Y
Helsinki,Finland,EU.,Chicago,United States,N. A,Y
Tokyo,Japan,AS.,London,United Kingdom,EU.,Y
Harare,Zimbabwe,AF.,Johannesburg,South Africa,AF.,Y
Hyderabad,India,AS.,London,United Kingdom,EU.,Y
Washington,United States,N. A,London,United Kingdom,EU.,Y
Houston,United States,N. A,London,United Kingdom,EU.,Y
Ibiza,Spain,EU.,London,United Kingdom,EU.,Y
Ibiza,Spain,EU.,London,United Kingdom,EU.,Y
Ibiza,Spain,EU.,London,United Kingdom,EU.,Y
Inverness,United Kingdom,EU.,London,United Kingdom,EU.,Y
Istanbul,Turkey,AS.,London,United Kingdom,EU.,Y
Jeddah,Saudi Arabia,AS.,London,United Kingdom,EU.,Y
New York,United States,N. A,Barcelona,Spain,EU.,Y
New York,United States,N. A,Paris,France,EU.,Y
New York,United States,N. A,Dublin,Ireland,EU.,Y
New York,United States,N. A,Rome,Italy,EU.,Y
New York,United States,N. A,London,United Kingdom,EU.,Y
New York,United States,N. A,London,United Kingdom,EU.,Y
New York,United States,N. A,Madrid,Spain,EU.,Y
New York,United States,N. A,Manchester,United Kingdom,EU.,Y
New York,United States,N. A,Milano,Italy,EU.,Y
New York,United States,N. A,Paris,France,EU.,Y
Johannesburg,South Africa,AF.,Cape Town,South Africa,AF.,Y
Johannesburg,South Africa,AF.,Durban,South Africa,AF.,Y
Johannesburg,South Africa,AF.,Harare,Zimbabwe,AF.,Y
Johannesburg,South Africa,AF.,London,United Kingdom,EU.,Y
Johannesburg,South Africa,AF.,Livingstone,Zambia,AF.,Y
Johannesburg,South Africa,AF.,Maputo,Mozambique,AF.,Y
Johannesburg,South Africa,AF.,Plaisance,Mauritius,AF.,Y
Johannesburg,South Africa,AF.,Port Elizabeth,South Africa,AF.,Y
Johannesburg,South Africa,AF.,Victoria Falls,Zimbabwe,AF.,Y
Johannesburg,South Africa,AF.,Windhoek,Namibia,AF.,Y
Kiev,Ukraine,EU.,London,United Kingdom,EU.,Y
Kingston,Jamaica,N. A,London,United Kingdom,EU.,Y
Kuwait,Kuwait,AS.,London,United Kingdom,EU.,Y
Luanda,Angola,AF.,London,United Kingdom,EU.,Y
Las Vegas,United States,N. A,London,United Kingdom,EU.,Y
Las Vegas,United States,N. A,London,United Kingdom,EU.,Y
Los Angeles,United States,N. A,London,United Kingdom,EU.,Y
Los Angeles,United States,N. A,Madrid,Spain,EU.,Y
Leeds,United Kingdom,EU.,London,United Kingdom,EU.,Y
Larnaca,Cyprus,EU.,London,United Kingdom,EU.,Y
Larnaca,Cyprus,EU.,London,United Kingdom,EU.,Y
London,United Kingdom,EU.,Aberdeen,United Kingdom,EU.,Y
London,United Kingdom,EU.,Malaga,Spain,EU.,Y
London,United Kingdom,EU.,Amsterdam,Netherlands,EU.,Y
London,United Kingdom,EU.,Angers/Marcé,France,EU.,Y
London,United Kingdom,EU.,Stockholm,Sweden,EU.,Y
London,United Kingdom,EU.,Barcelona,Spain,EU.,Y
London,United Kingdom,EU.,Billund,Denmark,EU.,Y
London,United Kingdom,EU.,Edinburgh,United Kingdom,EU.,Y
London,United Kingdom,EU.,Frankfurt,Germany,EU.,Y
London,United Kingdom,EU.,Glasgow,United Kingdom,EU.,Y
London,United Kingdom,EU.,Ibiza,Spain,EU.,Y
London,United Kingdom,EU.,Madrid,Spain,EU.,Y
London,United Kingdom,EU.,Menorca,Spain,EU.,Y
London,United Kingdom,EU.,Nice,France,EU.,Y
London,United Kingdom,EU.,Palma de Mallorca,Spain,EU.,Y
London,United Kingdom,EU.,Quimper,France,EU.,Y
London,United Kingdom,EU.,Venice,Italy,EU.,Y
London,United Kingdom,EU.,Zurich,Switzerland,EU.,Y
London,United Kingdom,EU.,Las Palmas,Spain,EU.,Y
London,United Kingdom,EU.,Malaga,Spain,EU.,Y
London,United Kingdom,EU.,Alicante,Spain,EU.,Y
London,United Kingdom,EU.,Algier,Algeria,AF.,Y
London,United Kingdom,EU.,Amsterdam,Netherlands,EU.,Y
London,United Kingdom,EU.,Antigua,Antigua and Barbuda,N. A,Y
London,United Kingdom,EU.,Barcelona,Spain,EU.,Y
London,United Kingdom,EU.,Bridgetown,Barbados,N. A,Y
London,United Kingdom,EU.,Bordeaux,France,EU.,Y
London,United Kingdom,EU.,Bari,Italy,EU.,Y
London,United Kingdom,EU.,Catania,Italy,EU.,Y
London,United Kingdom,EU.,Cancun,Mexico,N. A,Y
London,United Kingdom,EU.,Dubrovnik,Croatia,EU.,Y
London,United Kingdom,EU.,Edinburgh,United Kingdom,EU.,Y
London,United Kingdom,EU.,Faro,Portugal,EU.,Y
London,United Kingdom,EU.,Rome,Italy,EU.,Y
London,United Kingdom,EU.,Glasgow,United Kingdom,EU.,Y
London,United Kingdom,EU.,Genoa,Italy,EU.,Y
London,United Kingdom,EU.,Ibiza,Spain,EU.,Y
London,United Kingdom,EU.,Inverness,United Kingdom,EU.,Y
London,United Kingdom,EU.,Kingston,Jamaica,N. A,Y
London,United Kingdom,EU.,Las Vegas,United States,N. A,Y
London,United Kingdom,EU.,Larnaca,Cyprus,EU.,Y
London,United Kingdom,EU.,Orlando,United States,N. A,Y
London,United Kingdom,EU.,Male,Maldives,AS.,Y
London,United Kingdom,EU.,Plaisance,Mauritius,AF.,Y
London,United Kingdom,EU.,Naples,Italy,EU.,Y
London,United Kingdom,EU.,Nice,France,EU.,Y
London,United Kingdom,EU.,Olbia,Italy,EU.,Y
London,United Kingdom,EU.,Paphos,Cyprus,EU.,Y
London,United Kingdom,EU.,Pisa,Italy,EU.,Y
London,United Kingdom,EU.,Marrakech,Morocco,AF.,Y
London,United Kingdom,EU.,Thessaloniki,Greece,EU.,Y
London,United Kingdom,EU.,Salzburg,Austria,EU.,Y
London,United Kingdom,EU.,Tenerife,Spain,EU.,Y
London,United Kingdom,EU.,Tirana,Albania,EU.,Y
London,United Kingdom,EU.,Tampa,United States,N. A,Y
London,United Kingdom,EU.,Torino,Italy,EU.,Y
London,United Kingdom,EU.,Tunis,Tunisia,AF.,Y
London,United Kingdom,EU.,Hewandorra,Saint Lucia,N. A,Y
London,United Kingdom,EU.,Venice,Italy,EU.,Y
London,United Kingdom,EU.,Villafranca,Italy,EU.,Y
London,United Kingdom,EU.,Abuja,Nigeria,AF.,Y
London,United Kingdom,EU.,Aberdeen,United Kingdom,EU.,Y
London,United Kingdom,EU.,Accra,Ghana,AF.,Y
London,United Kingdom,EU.,Agadir,Morocco,AF.,Y
London,United Kingdom,EU.,Alma-ata,Kazakhstan,AS.,Y
London,United Kingdom,EU.,Alicante,Spain,EU.,Y
London,United Kingdom,EU.,Amman,Jordan,AS.,Y
London,United Kingdom,EU.,Amsterdam,Netherlands,EU.,Y
London,United Kingdom,EU.,Stockholm,Sweden,EU.,Y
London,United Kingdom,EU.,Athens,Greece,EU.,Y
London,United Kingdom,EU.,Atlanta,United States,N. A,Y
London,United Kingdom,EU.,Abu Dhabi,United Arab Emirates,AS.,Y
London,United Kingdom,EU.,Bahrain,Bahrain,AS.,Y
London,United Kingdom,EU.,Barcelona,Spain,EU.,Y
London,United Kingdom,EU.,Beirut,Lebanon,AS.,Y
London,United Kingdom,EU.,Bergen,Norway,EU.,Y
London,United Kingdom,EU.,Belfast,United Kingdom,EU.,Y
London,United Kingdom,EU.,Bangkok,Thailand,AS.,Y
London,United Kingdom,EU.,Bologna,Italy,EU.,Y
London,United Kingdom,EU.,Bangalore,India,AS.,Y
London,United Kingdom,EU.,Mumbai,India,AS.,Y
London,United Kingdom,EU.,Boston,United States,N. A,Y
London,United Kingdom,EU.,Brussels,Belgium,EU.,Y
London,United Kingdom,EU.,Basel,Switzerland,EU.,Y
London,United Kingdom,EU.,Budapest,Hungary,EU.,Y
London,United Kingdom,EU.,Baltimore,United States,N. A,Y
London,United Kingdom,EU.,Cairo,Egypt,AF.,Y
London,United Kingdom,EU.,Paris,France,EU.,Y
London,United Kingdom,EU.,Copenhagen,Denmark,EU.,Y
London,United Kingdom,EU.,Cape Town,South Africa,AF.,Y
London,United Kingdom,EU.,Delhi,India,AS.,Y
London,United Kingdom,EU.,Denver,United States,N. A,Y
London,United Kingdom,EU.,Dallas-Fort Worth,United States,N. A,Y
