ID,Year,Month,Day,USCG,Vessel,Record,Amount,Death,L_Longitude,L_Latitude,D_Longitude,D_Latitude
"724","2007","7","16","Pompano","Rustic","Interdiction","15","0","-80.7285974773431","23.65247313285915","0.0","0.0"
"725","2007","7","17","No Data","Rustic","Landing","18","2","-82.27448877779386","26.82046977626687","-79.65999190070923","23.73619147168514"
"726","2007","7","17","Pompano","Rustic","Interdiction","18","0","-83.11629614876257","28.1034638369434","-80.3045971270051","24.07654046124591"
"727","2007","7","17","Assured","Rustic","Interdiction","12","0","-79.77042380869884","23.99314937495131","0.0","0.0"
"728","2007","7","17","No Data","Go Fast","Landing","17","11","-86.72020241832239","21.2174255531833","-80.24983840673241","24.08610180390874"
"729","2007","7","18","Hurricane","Rustic","Interdiction","15","0","-79.65149688800233","24.00011316282935","0.0","0.0"
"730","2007","7","19","No Data","Rustic","Landing","19","0","-86.72150335004798","21.22046665446115","0.0","0.0"
"731","2007","7","19","Tarpon","Go Fast","Interdiction","32","0","-82.23550612177053","25.73669410557447","0.0","0.0"
"732","2007","7","19","Baleineau","Go Fast","Interdiction","21","0","-80.53859326212168","23.58839503081448","0.0","0.0"
"733","2007","7","20","No Data","Rustic","Landing","16","10","-86.79905715111181","21.51776256371976","0.0","0.0"
"734","2007","7","20","No Data","Raft","Landing","5","0","-86.73921709329076","21.24629136059282","0.0","0.0"
"735","2007","7","20","No Data","Rustic","Landing","13","4","-86.79073686428936","21.48993536452951","0.0","0.0"
"736","2007","7","20","Barracuda","Rustic","Interdiction","19","0","-80.04301637017292","24.40040262896692","0.0","0.0"
"737","2007","7","20","No Data","Rustic","Landing","19","0","-86.72031434535175","21.21788922445762","-79.65742267184999","23.73044226913693"
"738","2007","7","20","No Data","Go Fast","Landing","17","0","-82.62318744156195","27.5411515691394","0.0","0.0"
"739","2007","7","20","Relentless","Rustic","Interdiction","12","0","-80.36688194286455","24.78584894180805","-79.65413313738127","23.7175564062856"
"740","2007","7","20","Hurricane","Raft","Interdiction","6","0","-79.96085265601654","25.1744558158947","0.0","0.0"
"741","2007","7","21","No Data","Rustic","Landing","15","0","-81.80500542607027","26.16479042980788","0.0","0.0"
"742","2007","7","21","No Data","Rustic","Landing","12","9","-81.52911110987968","25.81718195963717","0.0","0.0"
"743","2007","7","21","No Data","Rustic","Landing","16","0","-86.74205964903267","21.25133338940104","0.0","0.0"
"744","2007","7","21","Seagrass","Rustic","Interdiction","21","0","-80.70882316066668","24.69762927132656","0.0","0.0"
"745","2007","7","22","Palm Island","Raft","Interdiction","5","0","-80.42012292908072","23.54168390134603","0.0","0.0"
"746","2007","7","22","No Data","Go Fast","Landing","30","20","-82.82930650240868","28.00918083431105","0.0","0.0"
"747","2007","7","22","No Data","Rustic","Landing","14","4","-86.72014392036357","21.21717722546801","-80.3045971270051","24.07654046124591"
"748","2007","7","23","No Data","Rustic","Landing","15","0","-82.90590780346633","24.65348929798527","0.0","0.0"
"749","2007","7","23","No Data","Rustic","Landing","14","0","-86.78921313556596","21.47991045007221","0.0","0.0"
"750","2007","7","23","No Data","Go Fast","Landing","26","0","-80.16658446866384","25.44401220342331","0.0","0.0"
"751","2007","7","23","No Data","Rustic","Landing","13","0","-86.74661321519196","21.25911978199586","0.0","0.0"
"752","2007","7","24","Varley","Rustic","Interdiction","10","0","-82.42472628416488","25.491948742647","0.0","0.0"
"753","2007","7","24","No Data","Rustic","Landing","16","1","-82.66321278988627","28.84676354120187","-79.89722712353014","23.97942894037752"
"754","2007","7","24","No Data","Go Fast","Landing","25","0","-81.51202520552634","25.84449034487396","0.0","0.0"
"755","2007","7","24","No Data","Raft","Landing","4","0","-86.74831713520497","21.26324016775741","0.0","0.0"
"756","2007","7","25","Forthright","Rustic","Interdiction","18","7","-79.67540950604042","23.37338466638184","0.0","0.0"
"757","2007","7","25","Adamant","Go Fast","Interdiction","28","0","-79.86966365396097","25.71186395936508","0.0","0.0"
"758","2007","7","25","Ironwood","Rustic","Interdiction","18","0","-81.59194377358442","24.42465039872839","0.0","0.0"
"759","2007","7","25","No Data","Rustic","Landing","13","0","-86.74819520011839","21.26293749379159","-79.65999190070923","23.73619147168514"
"760","2007","7","26","No Data","Rustic","Landing","17","0","-82.3701288788268","26.94167130391883","0.0","0.0"
"761","2007","7","26","No Data","Rustic","Landing","23","0","-82.92693943700223","24.61794112390012","0.0","0.0"
"762","2007","7","27","No Data","Raft","Landing","5","0","-86.79313225193359","21.49854430215475","-79.66219119882939","23.74227782920357"
"763","2007","7","28","Assured","Raft","Interdiction","5","0","-79.65887233063614","23.8122570052697","0.0","0.0"
"764","2007","7","29","No Data","Raft","Landing","5","1","-86.78564004345405","21.46375242269316","-79.89168117744464","23.97874989942011"
"765","2007","7","29","Ironwood","Go Fast","Interdiction","21","19","-80.28903914046845","24.33127084009585","0.0","0.0"
"766","2007","7","30","Relentless","Rustic","Interdiction","18","0","-79.61212858293877","23.78763079852531","-80.09704755716731","24.11501924406734"
"767","2007","7","30","Relentless","Rustic","Interdiction","25","0","-83.20082961376718","24.10678376861722","-79.65999190070923","23.73619147168514"
"768","2007","7","30","Adamant","Rustic","Interdiction","14","0","-80.33268284287676","24.3937769495355","-79.88576584465865","23.97604286791488"
"769","2007","7","31","Seagrass","Rustic","Interdiction","5","0","-81.8489652094875","24.00493338786895","-79.65668944364138","23.72841352754437"
"770","2007","8","1","No Data","Rustic","Landing","12","0","-80.0276642391558","26.64530105785902","0.0","0.0"
"771","2007","8","2","No Data","Rustic","Landing","15","0","-86.7908163406109","21.49090266975081","0.0","0.0"
"772","2007","8","2","No Data","Rustic","Landing","15","0","-80.07484807126357","26.09192356759148","-79.65742267184999","23.73044226913693"
"773","2007","8","2","No Data","Raft","Landing","5","0","-80.0816589293969","26.14941643764611","0.0","0.0"
"774","2007","8","2","No Data","Go Fast","Landing","24","0","-80.50734380217563","28.55446923678652","-80.09704755716731","24.11501924406734"
"775","2007","8","5","Tarpon","Rustic","Interdiction","12","0","-82.37075609294942","24.04236821593857","0.0","0.0"
"776","2007","8","5","No Data","Rustic","Landing","13","0","-82.64643079624707","28.50248230239608","0.0","0.0"
"777","2007","8","5","Barracuda","Rustic","Interdiction","18","0","-82.1689844776448","23.76617670222089","0.0","0.0"
"778","2007","8","6","No Data","Rustic","Landing","14","0","-80.30869319352828","25.44886923139886","0.0","0.0"
"779","2007","8","6","No Data","Go Fast","Landing","24","0","-86.7433777892139","21.25325235386852","0.0","0.0"
"780","2007","8","6","No Data","Rustic","Landing","10","0","-86.79420053077467","21.5009330872372","-79.65413313738127","23.7175564062856"
"781","2007","8","7","Determined","Rustic","Interdiction","13","0","-81.72105660075903","24.1839486986493","-79.66082224762634","23.69966356966585"
"782","2007","8","8","No Data","Go Fast","Landing","24","0","-86.79494522737816","21.50374629099013","0.0","0.0"
"783","2007","8","8","No Data","Raft","Landing","5","0","-86.79517901930704","21.50453583258483","0.0","0.0"
"784","2007","8","8","No Data","Go Fast","Landing","30","0","-86.72007483615936","21.21703705232857","0.0","0.0"
"785","2007","8","8","Bulwark","Raft","Interdiction","5","0","-79.9283175143528","24.46130452212272","0.0","0.0"
"786","2007","8","9","No Data","Rustic","Landing","16","0","-86.80280899073543","21.53266384604149","-79.89796410028188","23.98348333605501"
"787","2007","8","9","No Data","Rustic","Landing","13","0","-82.09646408394924","26.45049126804928","-79.90018060252056","23.98686289016578"
"788","2007","8","9","No Data","Rustic","Landing","17","0","-86.7882698910837","21.4732633963457","0.0","0.0"
"789","2007","8","11","No Data","Rustic","Landing","18","0","-86.72022360489082","21.21758128886718","0.0","0.0"
"790","2007","8","12","No Data","Rustic","Landing","17","0","-86.79307117905512","21.49751699309205","-80.29254191038436","24.08332659230911"
"791","2007","8","12","No Data","Raft","Landing","5","0","-82.74518524236724","27.74205961794421","0.0","0.0"
"792","2007","8","13","Torchwood","Rustic","Interdiction","12","0","-81.41075361186158","25.21484690692999","0.0","0.0"
"793","2007","8","13","No Data","Rustic","Landing","15","0","-81.75532073348214","25.97087691383712","-79.65668944364138","23.72841352754437"
"794","2007","8","13","No Data","Rustic","Landing","16","0","-82.19881777582575","26.54331867398288","0.0","0.0"
"795","2007","8","14","Ironwood","Rustic","Interdiction","13","0","-79.73871959964228","23.38887505290958","-79.6559597021436","23.72503328776361"
"796","2007","8","14","Hurricane","Rustic","Interdiction","12","0","-82.09541963260278","24.1017915056924","0.0","0.0"
"797","2007","8","18","No Data","Rustic","Landing","17","0","-86.71921379375107","21.21499751603014","-79.88872352492575","23.9773964271908"
"798","2007","8","18","No Data","Raft","Landing","5","0","-86.79156022726974","21.49341361791086","0.0","0.0"
"799","2007","8","18","No Data","Rustic","Landing","16","0","-86.72028463333447","21.2177998558578","0.0","0.0"
"800","2007","8","19","No Data","Rustic","Landing","21","6","-82.82445126197409","29.0399370787132","0.0","0.0"
"801","2007","8","20","Determined","Rustic","Interdiction","17","16","-80.05865073779289","25.93526316965847","0.0","0.0"
"802","2007","8","20","No Data","Rustic","Landing","14","1","-86.79247038194632","21.49378085509385","0.0","0.0"
"803","2007","8","20","Determined","Go Fast","Interdiction","27","0","-79.4855352684184","23.64630372549816","-80.24021702330406","24.08679382257218"
"804","2007","8","20","Barracuda","Rustic","Interdiction","15","0","-79.79859719986806","25.99866290375102","0.0","0.0"
"805","2007","8","21","Adamant","Raft","Interdiction","5","0","-79.96628512952347","24.27667545470528","0.0","0.0"
"806","2007","8","21","Pompano","Raft","Interdiction","4","0","-80.77820955092601","24.07581905332032","0.0","0.0"
"807","2007","8","21","No Data","Go Fast","Landing","28","0","-86.74327455470768","21.25378195431839","-80.29832988265768","24.08669093407634"
"808","2007","8","21","No Data","Rustic","Landing","18","0","-86.72161102619049","21.22073063050957","0.0","0.0"
"809","2007","8","23","Bonefish","Go Fast","Interdiction","23","0","-81.35482975661208","23.50678171478824","0.0","0.0"
"810","2007","8","23","Pompano","Raft","Interdiction","5","0","-79.40570685340866","23.50636327253441","0.0","0.0"
"811","2007","8","24","No Data","Rustic","Landing","14","0","-86.78929807867381","21.48199470492212","0.0","0.0"
"812","2007","8","25","Cunningham","Rustic","Interdiction","14","0","-79.44513658580712","23.69818753745621","-80.09704755716731","24.11501924406734"
"813","2007","8","25","Anthony K","Rustic","Interdiction","13","0","-79.78346796470477","23.30947817953653","0.0","0.0"
"814","2007","8","25","Anthony K","Rustic","Interdiction","17","0","-79.63672217338919","23.88158774947231","0.0","0.0"
"815","2007","8","26","No Data","Rustic","Landing","17","0","-86.7469014754424","21.26044848119781","0.0","0.0"
"816","2007","8","27","No Data","Rustic","Landing","11","0","-80.56022696381514","28.67894463646352","-79.66082224762634","23.69966356966585"
"817","2007","8","27","Relentless","Raft","Interdiction","4","0","-80.93937951946776","24.49787174574014","0.0","0.0"
"818","2007","8","28","No Data","Go Fast","Landing","27","0","-80.46324619027239","28.45335430972396","0.0","0.0"
"819","2007","8","28","Barracuda","Rustic","Interdiction","19","0","-79.84422754442572","24.90763924194826","0.0","0.0"
"820","2007","8","29","Seagrass","Raft","Interdiction","5","0","-79.36641140137272","23.67534140645634","-80.29832988265768","24.08669093407634"
"821","2007","8","29","Varley","Rustic","Interdiction","15","0","-80.93369139534146","24.55305293788942","0.0","0.0"
"822","2007","8","30","Barracuda","Raft","Interdiction","5","0","-80.08222777290318","24.56843320043705","0.0","0.0"
"823","2007","8","30","Relentless","Rustic","Interdiction","17","7","-81.62321953422709","23.40270943551795","0.0","0.0"
"824","2007","8","30","Pompano","Raft","Interdiction","4","0","-79.75877891614644","23.3690245566533","0.0","0.0"
"825","2007","8","31","Forthright","Rustic","Interdiction","13","9","-81.8973860279692","24.35506481405094","0.0","0.0"
"826","2007","8","31","Stalwart","Rustic","Interdiction","8","0","-82.29303397438284","24.32236425303668","0.0","0.0"
"827","2007","8","31","No Data","Raft","Landing","5","0","-86.73983379166418","21.2474355945178","0.0","0.0"
"828","2007","9","1","Barracuda","Rustic","Interdiction","16","0","-79.43609980027219","23.43132228902589","0.0","0.0"
"829","2007","9","1","Tarpon","Raft","Interdiction","5","0","-81.3016076790207","24.28777398685644","0.0","0.0"
"830","2007","9","1","No Data","Go Fast","Landing","18","0","-82.8584021349697","24.65046515344988","-80.29536619862245","24.08602043115718"
"831","2007","9","1","Baleineau","Rustic","Interdiction","8","0","-82.73563063637935","24.39652203479585","0.0","0.0"
"832","2007","9","1","No Data","Rustic","Landing","11","0","-86.7419010564515","21.25084761532713","0.0","0.0"
"833","2007","9","1","Stalwart","Rustic","Interdiction","18","0","-79.96089395901507","24.98151056087497","0.0","0.0"
"834","2007","9","1","No Data","Raft","Landing","4","0","-86.78586048175715","21.46917269660741","-79.66439958619682","23.74498519627797"
"835","2007","9","2","Manatee","Rustic","Interdiction","13","0","-80.16183459077403","24.33118814820885","-79.88576584465865","23.97604286791488"
"836","2007","9","2","No Data","Rustic","Landing","16","10","-86.79480057567886","21.50142193021963","0.0","0.0"
"837","2007","9","5","No Data","Raft","Landing","6","0","-86.79459215291654","21.50192460999822","0.0","0.0"
"838","2007","9","5","No Data","Rustic","Landing","16","0","-86.73829791909537","21.24506747378013","-79.65668944364138","23.72841352754437"
"839","2007","9","5","No Data","Raft","Landing","5","0","-80.08314232725697","26.0190230165061","0.0","0.0"
"840","2007","9","6","Bulwark","Rustic","Interdiction","19","0","-80.53981973015914","24.88863525793412","0.0","0.0"
"841","2007","9","6","No Data","Rustic","Landing","17","0","-86.721707762449","21.22090810236009","-79.66439958619682","23.74498519627797"
"842","2007","9","7","Bonefish","Rustic","Interdiction","17","0","-80.87816107122828","23.89773500305175","-79.65932674368925","23.70743135623052"
"843","2007","9","7","Bonefish","Raft","Interdiction","6","0","-79.67666300443763","24.29856941278485","0.0","0.0"
"844","2007","9","8","Determined","Rustic","Interdiction","12","0","-79.56207765087277","23.75226051822007","0.0","0.0"
"845","2007","9","8","No Data","Rustic","Landing","17","0","-80.30867141745692","25.52949939730242","0.0","0.0"
"846","2007","9","8","No Data","Raft","Landing","5","0","-80.2967379407432","25.57244122365034","0.0","0.0"
"847","2007","9","8","No Data","Rustic","Landing","14","0","-80.91348169222167","24.7710268214678","0.0","0.0"
"848","2007","9","9","Manatee","Rustic","Interdiction","19","0","-82.41361798287501","26.64642013997583","0.0","0.0"
"849","2007","9","9","Relentless","Go Fast","Interdiction","26","0","-79.51708868984115","23.3160493168955","0.0","0.0"
"850","2007","9","9","Bold Reef","Raft","Interdiction","5","4","-80.59348977617618","24.18005156885939","0.0","0.0"
"851","2007","9","11","No Data","Raft","Landing","5","4","-80.83683999521656","24.78722782330409","-80.23429525620114","24.08680387475695"
"852","2007","9","11","Bonefish","Rustic","Interdiction","13","0","-81.25946388127346","24.0709676638763","0.0","0.0"
"853","2007","9","12","No Data","Raft","Landing","5","0","-86.73965288408563","21.24712149776032","0.0","0.0"
"854","2007","9","13","No Data","Rustic","Landing","15","0","-86.71934499275272","21.21528866846466","0.0","0.0"
"855","2007","9","13","No Data","Rustic","Landing","18","6","-80.23193642386211","27.38113609145353","0.0","0.0"
"856","2007","9","15","No Data","Go Fast","Landing","21","0","-86.79316555176842","21.49936390722766","0.0","0.0"
"857","2007","9","16","Torchwood","Go Fast","Interdiction","21","4","-82.96378191972138","24.44058450244679","-80.29832988265768","24.08669093407634"
"858","2007","9","17","Tarpon","Rustic","Interdiction","12","0","-80.36989998631786","25.04154674481169","0.0","0.0"
"859","2007","9","19","Torchwood","Rustic","Interdiction","12","0","-79.39854466546115","23.62133820071254","-79.66082224762634","23.69966356966585"
"860","2007","9","20","Bonefish","Rustic","Interdiction","12","0","-80.24153452449578","24.49887481896856","-80.30165932157927","24.08567076750918"
"861","2007","9","21","No Data","Raft","Landing","6","0","-82.86287212156812","27.91914717408338","-79.65668944364138","23.72841352754437"
"862","2007","9","21","Palm Island","Rustic","Interdiction","21","0","-79.85874106547305","24.23332827365064","0.0","0.0"
"863","2007","9","23","No Data","Rustic","Landing","16","0","-86.74885224175375","21.26488577432973","0.0","0.0"
"864","2007","9","23","Manatee","Go Fast","Interdiction","23","0","-81.98333724882448","23.89672219143037","-80.24021702330406","24.08679382257218"
"865","2007","9","25","No Data","Rustic","Landing","5","0","-80.06508101666613","26.33346090673862","-79.88872352492575","23.9773964271908"
"866","2007","9","25","No Data","Raft","Landing","6","3","-81.66366975941625","25.88611779605619","-80.23429525620114","24.08680387475695"
"867","2007","9","28","Torchwood","Go Fast","Interdiction","22","0","-82.65421268198381","23.86122999311137","0.0","0.0"
"868","2007","9","28","No Data","Rustic","Landing","18","0","-82.13618632591496","26.46967542607451","0.0","0.0"
"869","2007","9","28","Barracuda","Rustic","Interdiction","13","0","-82.5372694094388","25.7539205047079","0.0","0.0"
"870","2007","9","30","No Data","Rustic","Landing","14","8","-86.79559756067198","21.50552996500282","0.0","0.0"
"871","2007","9","30","No Data","Rustic","Landing","16","0","-86.79462256431404","21.5026313215895","0.0","0.0"
"872","2007","9","30","No Data","Go Fast","Landing","33","0","-86.79700064326569","21.51136355613622","0.0","0.0"
"873","2007","10","5","No Data","Rustic","Landing","12","0","-86.79921967007465","21.52172440344166","-80.30165932157927","24.08567076750918"
"874","2007","10","7","No Data","Rustic","Landing","18","0","-86.74096635715725","21.24888535001028","0.0","0.0"
"875","2007","10","10","No Data","Go Fast","Landing","28","0","-83.04338666465674","29.16215313201787","0.0","0.0"
"876","2007","10","10","No Data","Raft","Landing","4","0","-86.74123271290944","21.24932618798815","-79.89722712353014","23.97942894037752"
"877","2007","10","11","Barracuda","Raft","Interdiction","4","2","-82.18471782644271","24.38130733226715","0.0","0.0"
"878","2007","10","11","Bonefish","Raft","Interdiction","6","0","-81.16647798373182","24.13112269356725","0.0","0.0"
"879","2007","10","12","No Data","Go Fast","Landing","26","0","-82.90093530216143","24.61062164867344","0.0","0.0"
"880","2007","10","13","No Data","Rustic","Landing","11","0","-82.94179384913619","29.0969087802217","0.0","0.0"
"881","2007","10","13","Palm Island","Rustic","Interdiction","7","0","-79.7205132103065","23.88892716230525","0.0","0.0"
"882","2007","10","14","Tripoteur","Go Fast","Interdiction","17","5","-79.56673241502565","23.8047480068022","0.0","0.0"
"883","2007","10","15","No Data","Rustic","Landing","13","11","-82.73774318045209","28.21823537145516","0.0","0.0"
"884","2007","10","15","Baleineau","Go Fast","Interdiction","24","0","-80.90881034593815","24.62245623393175","-79.88576584465865","23.97604286791488"
"885","2007","10","16","Relentless","Rustic","Interdiction","17","13","-80.85836311349267","23.66921082142034","0.0","0.0"
"886","2007","10","17","No Data","Rustic","Landing","14","0","-80.06139197051627","26.97922601990508","0.0","0.0"
"887","2007","10","18","No Data","Rustic","Landing","14","0","-86.73861705988149","21.2453630970911","0.0","0.0"
"888","2007","10","22","Manatee","Rustic","Interdiction","13","0","-80.58950798689403","23.63492112187119","0.0","0.0"
"889","2007","10","23","Bulwark","Rustic","Interdiction","23","0","-79.3755165584059","23.51384250532933","0.0","0.0"
"890","2007","10","24","No Data","Rustic","Landing","13","0","-86.78574178009684","21.46625413352234","0.0","0.0"
"891","2007","10","25","Bold Reef","Raft","Interdiction","4","0","-79.46299567526393","23.39462455284538","0.0","0.0"
"892","2007","10","26","Cunningham","Rustic","Interdiction","22","0","-82.78354889594935","24.48778347103247","-79.66219119882939","23.74227782920357"
"893","2007","10","27","Bold Reef","Rustic","Interdiction","14","0","-82.19213711568806","24.04510553344164","-79.66109331968454","23.73855887581537"
"894","2007","10","28","Barracuda","Rustic","Interdiction","16","0","-80.23224738020146","24.27847153158551","-80.30165932157927","24.08567076750918"
"895","2007","10","28","No Data","Rustic","Landing","10","0","-82.7154703061596","29.00180998540081","0.0","0.0"
"896","2007","10","28","Palm Island","Rustic","Interdiction","15","0","-80.30774253742332","24.94762084289851","0.0","0.0"
"897","2007","10","29","No Data","Raft","Landing","5","0","-86.78963244441624","21.48469646589872","-79.89722712353014","23.97942894037752"
"898","2007","10","29","No Data","Go Fast","Landing","19","1","-80.53889715831487","28.24356967241891","0.0","0.0"
"899","2007","10","30","Torchwood","Rustic","Interdiction","11","0","-80.52492944399019","24.09188461625107","0.0","0.0"
"900","2007","10","31","Barracuda","Rustic","Interdiction","18","0","-80.32526262411248","24.73721862163713","-80.09704755716731","24.11501924406734"
"901","2007","11","2","No Data","Rustic","Landing","16","0","-80.31915501937362","27.56815068118453","-80.09704755716731","24.11501924406734"
"902","2007","11","7","Cunningham","Rustic","Interdiction","14","0","-80.06909607608688","24.79883294458136","0.0","0.0"
"903","2007","11","15","No Data","Rustic","Landing","13","0","-86.74382563772684","21.25170836556649","0.0","0.0"
"904","2007","11","15","Determined","Rustic","Interdiction","11","0","-82.45221729191937","25.10648237861575","0.0","0.0"
"905","2007","11","18","No Data","Rustic","Landing","20","0","-86.74882139684615","21.26466848508311","0.0","0.0"
"906","2007","11","25","Manatee","Raft","Interdiction","5","0","-81.07467149795382","24.21328160816047","0.0","0.0"
"907","2007","12","6","Anthony K","Rustic","Interdiction","14","0","-79.77666788399367","24.1642070757255","0.0","0.0"
"908","2007","12","13","No Data","Rustic","Landing","16","0","-86.74835079245076","21.26353225705456","0.0","0.0"
"909","2007","12","15","Hurricane","Raft","Interdiction","5","0","-79.83343975305525","24.62169739114565","0.0","0.0"
"910","2007","12","15","No Data","Rustic","Landing","18","5","-82.54626749705096","27.67111537279229","0.0","0.0"
"911","2007","12","19","No Data","Rustic","Landing","9","0","-86.80065554469385","21.52939896978695","0.0","0.0"
"912","2007","12","21","Tripoteur","Rustic","Interdiction","19","0","-79.97877717730971","26.20196710705846","0.0","0.0"
"913","2007","12","22","Bulwark","Raft","Interdiction","5","0","-81.54564173977936","24.05497243829741","0.0","0.0"
"914","2007","12","29","Torchwood","Go Fast","Interdiction","25","0","-81.37886276331484","24.24952123543504","-79.88576584465865","23.97604286791488"
"915","2007","12","31","Bold Reef","Rustic","Interdiction","14","0","-80.31537804274375","24.58567706782096","0.0","0.0"
"916","2007","12","31","No Data","Rustic","Landing","18","0","-86.79065895726623","21.48803553663398","-80.24983840673241","24.08610180390874"
